step,policy_loss,qf1_loss,qf2_loss,vf_loss,vf_pred,alpha,wall_sec
48400,-42.83036422729492,140.42138671875,141.255126953125,13.904377937316895,-10.615601539611816,0.0,2369.5628504753113
48500,-33.74849319458008,133.6515655517578,141.8988037109375,13.238103866577148,-10.841670989990234,0.0,2373.9840602874756
48600,-77.73222351074219,125.67811584472656,148.0238800048828,12.846088409423828,-11.33869743347168,0.0,2379.1393389701843
48700,-130.72604370117188,131.30438232421875,129.15354919433594,13.815413475036621,-12.435457229614258,0.0,2383.9230177402496
48800,-78.68211364746094,115.12895202636719,109.63609313964844,12.477863311767578,-10.802494049072266,0.0,2388.585918188095
48900,-40.49765396118164,131.1186981201172,138.8265838623047,12.901928901672363,-9.463655471801758,0.0,2390.135766506195
49000,-195.18885803222656,151.663818359375,154.52149963378906,12.963499069213867,-10.899444580078125,0.0,2395.2621376514435
49100,-37.24923324584961,126.62005615234375,117.78355407714844,13.780747413635254,-12.125932693481445,0.0,2400.3315465450287
49200,-82.89546966552734,125.37890625,122.73847198486328,14.22620964050293,-9.490803718566895,0.0,2404.0685563087463
49300,-47.38890075683594,138.2063751220703,134.29782104492188,14.150444984436035,-10.15128231048584,0.0,2409.3906531333923
49400,-36.823272705078125,124.53568267822266,124.2427978515625,12.984101295471191,-9.719608306884766,0.0,2414.0476474761963
49500,-73.88019561767578,154.82679748535156,145.52023315429688,14.870498657226562,-12.502902030944824,0.0,2418.894998550415
49600,-90.18535614013672,113.03767395019531,144.146240234375,13.973250389099121,-8.275336265563965,0.0,2420.536337852478
49700,-57.50010299682617,154.54843139648438,162.1326141357422,12.83505916595459,-10.9146146774292,0.0,2425.65105009079
49800,-36.700931549072266,156.07281494140625,151.66282653808594,12.938530921936035,-9.67959976196289,0.0,2430.2246387004852
49900,-79.9828109741211,116.66905975341797,129.44869995117188,14.136978149414062,-9.806368827819824,0.0,2435.0024065971375
50000,-69.5484619140625,120.43766784667969,125.6875991821289,13.177345275878906,-10.619369506835938,0.0,2440.0479147434235
50100,-102.5023193359375,123.8908920288086,126.04960632324219,14.64940071105957,-11.69757080078125,0.0,2445.3656828403473
50200,-44.511009216308594,146.24356079101562,153.7104034423828,14.579805374145508,-12.207691192626953,0.0,2450.0044870376587
50300,-39.211524963378906,134.78140258789062,145.79530334472656,13.991593360900879,-11.159757614135742,0.0,2452.4734506607056
50400,-15.015968322753906,144.904541015625,151.58409118652344,13.651670455932617,-9.760946273803711,0.0,2457.365881204605
50500,-55.057945251464844,126.41875457763672,128.99049377441406,13.689064025878906,-9.557934761047363,0.0,2462.1078283786774
50600,-97.54313659667969,161.96405029296875,162.36607360839844,14.183148384094238,-11.823667526245117,0.0,2466.889888525009
50700,-99.67626953125,138.9579315185547,139.39071655273438,14.768245697021484,-11.27177619934082,0.0,2472.0289108753204
50800,-41.03534698486328,120.3155288696289,122.14440155029297,14.365062713623047,-10.768901824951172,0.0,2477.5311150550842
50900,-50.87346649169922,130.55874633789062,126.39945983886719,13.997539520263672,-12.117796897888184,0.0,2480.646767139435
51000,-117.34252166748047,143.87831115722656,141.2608184814453,14.50710391998291,-11.526984214782715,0.0,2485.967451572418
51100,-60.95759963989258,161.84356689453125,170.2427978515625,12.551406860351562,-11.359772682189941,0.0,2490.1496415138245
51200,-95.3797378540039,120.70552825927734,135.3787841796875,13.717508316040039,-11.885252952575684,0.0,2496.6347992420197
51300,-75.56111907958984,134.03140258789062,139.0977020263672,14.209504127502441,-13.245064735412598,0.0,2501.4747018814087
51400,-49.713523864746094,132.93760681152344,133.64549255371094,15.402867317199707,-11.224807739257812,0.0,2506.4901745319366
51500,-45.433692932128906,119.99199676513672,119.5076904296875,13.683095932006836,-10.334563255310059,0.0,2508.56245136261
51600,-44.73558807373047,160.62123107910156,153.28640747070312,13.58502197265625,-10.07337474822998,0.0,2514.4994490146637
51700,-82.25961303710938,142.86947631835938,135.143798828125,13.877840995788574,-10.252634048461914,0.0,2519.4284625053406
51800,-80.69486999511719,125.42607116699219,127.3070068359375,14.873347282409668,-10.182205200195312,0.0,2524.692626476288
51900,-65.01823425292969,121.43507385253906,119.62489318847656,14.302366256713867,-9.657920837402344,0.0,2529.87194108963
52000,-71.88121032714844,122.78998565673828,129.5958709716797,12.003927230834961,-9.532981872558594,0.0,2535.9441859722137
52100,-103.99005889892578,108.1153564453125,112.0268325805664,14.70537281036377,-10.893938064575195,0.0,2539.088402748108
52200,-66.91712188720703,169.95497131347656,170.79177856445312,14.087103843688965,-11.007759094238281,0.0,2543.8590314388275
52300,-58.1181755065918,145.18899536132812,142.3314971923828,13.92121410369873,-10.400423049926758,0.0,2549.4163796901703
52400,-66.49822235107422,141.00274658203125,144.40252685546875,13.470216751098633,-11.680070877075195,0.0,2553.990112543106
52500,-34.65395736694336,150.75608825683594,161.25140380859375,14.831741333007812,-10.344865798950195,0.0,2560.115676164627
52600,-61.232765197753906,161.98580932617188,161.61444091796875,13.436999320983887,-11.388286590576172,0.0,2564.514726161957
52700,-50.219669342041016,131.85398864746094,132.1424102783203,13.136775016784668,-9.067083358764648,0.0,2568.8648388385773
52800,-25.17078399658203,151.73263549804688,158.22361755371094,13.074159622192383,-10.39085578918457,0.0,2571.8538274765015
52900,-64.04074096679688,133.9597930908203,149.4835968017578,14.036535263061523,-11.51864242553711,0.0,2577.4602541923523
53000,-81.05863952636719,139.9796600341797,133.2714385986328,14.265745162963867,-11.808098793029785,0.0,2583.421827316284
53100,-24.22004508972168,164.1033172607422,160.4112548828125,14.351924896240234,-8.96431827545166,0.0,2588.4285323619843
53200,-59.61743927001953,133.85902404785156,134.82095336914062,13.86851978302002,-10.293760299682617,0.0,2593.7869877815247
53300,-91.17813110351562,125.8892822265625,134.85690307617188,13.892382621765137,-10.8300142288208,0.0,2596.3229308128357
53400,-45.48591232299805,125.03846740722656,126.99251556396484,13.2664155960083,-8.413984298706055,0.0,2602.8801250457764
53500,-50.820030212402344,139.7513427734375,140.69126892089844,13.710344314575195,-9.63250732421875,0.0,2607.2426295280457
53600,-65.66797637939453,118.94325256347656,125.3597640991211,14.849954605102539,-10.821439743041992,0.0,2612.2212269306183
53700,-95.6285629272461,131.1225128173828,130.36817932128906,14.04061222076416,-11.956098556518555,0.0,2616.907143831253
53800,-32.9075927734375,132.6832275390625,136.7332000732422,14.521180152893066,-11.227180480957031,0.0,2620.841954946518
53900,-50.720890045166016,128.1006622314453,135.30709838867188,14.109604835510254,-9.334589958190918,0.0,2627.4190220832825
54000,-57.88650894165039,139.78146362304688,134.368896484375,13.414977073669434,-12.384833335876465,0.0,2629.9472336769104
54100,-84.21421813964844,162.90232849121094,161.7054901123047,12.228715896606445,-12.11139965057373,0.0,2635.3968892097473
54200,-61.234710693359375,126.35520935058594,127.45438385009766,13.190080642700195,-11.135319709777832,0.0,2640.485964536667
54300,-114.44891357421875,148.572265625,149.60733032226562,13.348482131958008,-11.867015838623047,0.0,2645.669885158539
54400,-40.182621002197266,132.16270446777344,127.87747192382812,14.895888328552246,-11.332768440246582,0.0,2651.385862827301
54500,-64.36158752441406,150.34507751464844,146.9499053955078,14.385844230651855,-11.99760627746582,0.0,2656.7012412548065
54600,-61.97703552246094,112.04971313476562,114.22484588623047,13.276026725769043,-11.281755447387695,0.0,2657.6887290477753
54700,-80.87920379638672,133.85562133789062,134.11317443847656,12.655608177185059,-9.635504722595215,0.0,2663.103259086609
54800,-81.41768646240234,116.54015350341797,118.99907684326172,12.933631896972656,-10.734203338623047,0.0,2667.6400847434998
54900,-112.60516357421875,119.26947021484375,121.82296752929688,13.50709342956543,-10.915656089782715,0.0,2673.951471567154
55000,-47.56786346435547,122.74267578125,122.4656982421875,13.728063583374023,-11.964410781860352,0.0,2679.392411708832
55100,-106.76903533935547,151.97372436523438,152.6053009033203,13.789154052734375,-12.802915573120117,0.0,2683.4902687072754
55200,-59.29558181762695,131.24105834960938,136.86671447753906,13.34529972076416,-11.69173812866211,0.0,2686.9736437797546
55300,-66.62932586669922,112.676025390625,115.1427001953125,13.389617919921875,-9.979119300842285,0.0,2691.501820087433
55400,-45.4656982421875,120.85962677001953,119.9619140625,13.511350631713867,-10.248089790344238,0.0,2695.9806864261627
55500,-35.39436340332031,122.73663330078125,119.08123779296875,13.745156288146973,-11.30612564086914,0.0,2702.562752723694
55600,-68.9654541015625,139.02366638183594,140.44261169433594,13.731575012207031,-11.554024696350098,0.0,2709.070053100586
55700,-33.02323913574219,152.2741241455078,162.51414489746094,12.356840133666992,-10.62234115600586,0.0,2715.4782140254974
55800,-33.74171829223633,112.16624450683594,111.86183166503906,13.515068054199219,-10.893142700195312,0.0,2718.024339914322
55900,-84.97078704833984,175.53903198242188,182.46585083007812,13.909914016723633,-13.033935546875,0.0,2722.83119225502
56000,-78.02800750732422,135.27476501464844,127.01947021484375,15.918919563293457,-10.809961318969727,0.0,2727.5063848495483
56100,-61.351165771484375,127.92135620117188,137.00033569335938,13.206377029418945,-11.932612419128418,0.0,2733.11652469635
56200,-71.87138366699219,131.87648010253906,130.806640625,12.648591995239258,-9.835104942321777,0.0,2738.237014770508
56300,-36.735748291015625,139.75816345214844,142.61094665527344,14.605331420898438,-10.789968490600586,0.0,2743.2796256542206
56400,-43.752113342285156,116.8104019165039,126.94157409667969,13.984066009521484,-11.242002487182617,0.0,2745.8112156391144
56500,-108.89655303955078,157.60702514648438,150.37295532226562,13.814309120178223,-11.148046493530273,0.0,2753.536300420761
56600,-88.17375946044922,148.1262969970703,152.44790649414062,13.790302276611328,-11.112550735473633,0.0,2760.1506361961365
56700,-65.83009338378906,145.2473907470703,144.06964111328125,12.546104431152344,-10.95655632019043,0.0,2765.6975820064545
56800,-114.1876220703125,134.08084106445312,156.96258544921875,12.234122276306152,-11.127635955810547,0.0,2770.9958527088165
56900,-48.096073150634766,153.61093139648438,158.09861755371094,14.111597061157227,-8.540532112121582,0.0,2774.4522745609283
57000,-57.560367584228516,169.21409606933594,169.28244018554688,12.87618637084961,-12.978188514709473,0.0,2779.498382091522
57100,-57.63992691040039,115.7220458984375,116.22850036621094,12.98248291015625,-10.171439170837402,0.0,2783.588288784027
57200,-96.48057556152344,131.30284118652344,132.61143493652344,12.353373527526855,-10.029955863952637,0.0,2789.7411165237427
57300,-55.404296875,124.05806732177734,140.75375366210938,14.247753143310547,-10.36756706237793,0.0,2795.221594810486
57400,-49.56423568725586,127.8907699584961,124.23416137695312,13.109130859375,-11.314390182495117,0.0,2801.19588804245
57500,-59.299232482910156,126.12400817871094,126.42633056640625,14.732914924621582,-11.779252052307129,0.0,2803.414907693863
57600,-56.69612121582031,130.03221130371094,130.32327270507812,12.245074272155762,-11.763954162597656,0.0,2807.6702902317047
57700,-160.7554931640625,127.94268798828125,132.3907470703125,16.328853607177734,-12.17530632019043,0.0,2812.204194545746
57800,-59.435951232910156,145.69509887695312,144.84071350097656,13.048443794250488,-12.879794120788574,0.0,2817.3270542621613
57900,-69.4889907836914,128.45846557617188,129.78146362304688,14.997756958007812,-12.649161338806152,0.0,2821.6893389225006
58000,-70.04012298583984,116.5522689819336,115.83606719970703,12.760588645935059,-11.756600379943848,0.0,2827.004774093628
58100,-47.052738189697266,138.91712951660156,136.89114379882812,13.283151626586914,-8.664023399353027,0.0,2833.6164677143097
58200,-83.62340545654297,138.68280029296875,138.62326049804688,13.792305946350098,-9.576553344726562,0.0,2836.335720062256
58300,-74.47562408447266,118.94972229003906,122.45164489746094,12.452047348022461,-8.87501335144043,0.0,2840.9521770477295
58400,-31.47507667541504,127.11299133300781,127.15570068359375,12.970766067504883,-9.303204536437988,0.0,2846.55157327652
58500,-64.99591827392578,120.13082122802734,124.02926635742188,12.937060356140137,-12.417542457580566,0.0,2851.5905377864838
58600,-63.74074172973633,145.8041534423828,133.05047607421875,13.875268936157227,-12.009550094604492,0.0,2856.0044746398926
58700,-87.82814025878906,115.4044189453125,122.90327453613281,13.27234935760498,-8.866418838500977,0.0,2860.7334179878235
58800,-66.93140411376953,127.79451751708984,127.6159896850586,13.302519798278809,-10.189859390258789,0.0,2862.7029840946198
58900,-53.831809997558594,121.71285247802734,124.09779357910156,13.092628479003906,-9.695388793945312,0.0,2867.908298969269
59000,-56.809669494628906,124.57351684570312,128.97401428222656,13.423267364501953,-9.938897132873535,0.0,2874.556603908539
59100,-62.958038330078125,117.06951904296875,120.08514404296875,14.77486801147461,-11.484944343566895,0.0,2879.2901751995087
59200,-59.20808792114258,120.25076293945312,116.41047668457031,13.075422286987305,-11.2901611328125,0.0,2884.393418073654
59300,-10.025733947753906,118.40113067626953,126.29308319091797,14.705810546875,-9.919638633728027,0.0,2890.622967004776
59400,-51.65586471557617,134.49032592773438,128.07354736328125,13.31370735168457,-9.667710304260254,0.0,2894.930759191513
59500,-61.19230651855469,145.04705810546875,143.4645538330078,15.636188507080078,-12.506269454956055,0.0,2901.4368288517
59600,-99.09577941894531,119.9695816040039,119.87922668457031,12.698408126831055,-9.956079483032227,0.0,2907.8808646202087
59700,-109.8038330078125,124.3268814086914,117.87065887451172,13.212669372558594,-11.514493942260742,0.0,2912.1147887706757
59800,-47.009544372558594,149.05792236328125,153.19871520996094,13.029601097106934,-11.686959266662598,0.0,2918.788224697113
59900,-95.33546447753906,132.32183837890625,136.27304077148438,13.952386856079102,-11.664999961853027,0.0,2922.303988456726
60000,-66.18571472167969,119.8310775756836,123.96219635009766,15.482050895690918,-11.990307807922363,0.0,2926.717094182968
